mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.012204647064208984,0.008934062692524957,0.0009769439697265626,0.0008699676255345699,1,1,"{'max_depth': 1, 'min_samples_leaf': 1}",-1726.0041880884837,-1760.7832762384073,-1701.9095593985921,-1713.9203729881563,-1731.0360784333618,-1726.7306950294,19.793107640740413,134,-1727.778337592346,-1716.6533217106792,-1732.8976766634469,-1731.154463145978,-1724.8991754596784,-1726.6765949144258,5.720003926407018
0.0067962646484375,0.008362069160113709,0.00024137496948242187,0.0004827499389648438,1,5,"{'max_depth': 1, 'min_samples_leaf': 5}",-1726.0041880884837,-1760.7832762384073,-1701.9095593985921,-1713.9203729881563,-1731.0360784333618,-1726.7306950294,19.793107640740413,134,-1727.778337592346,-1716.6533217106792,-1732.8976766634469,-1731.154463145978,-1724.8991754596784,-1726.6765949144258,5.720003926407018
0.009357070922851563,0.007640083967468265,0.0,0.0,1,10,"{'max_depth': 1, 'min_samples_leaf': 10}",-1726.0041880884837,-1760.7832762384073,-1701.9095593985921,-1713.9203729881563,-1731.0360784333618,-1726.7306950294,19.793107640740413,134,-1727.778337592346,-1716.6533217106792,-1732.8976766634469,-1731.154463145978,-1724.8991754596784,-1726.6765949144258,5.720003926407018
0.009373998641967774,0.0076538381096374975,0.003125,0.00625,1,20,"{'max_depth': 1, 'min_samples_leaf': 20}",-1726.0041880884837,-1760.7832762384073,-1701.9095593985921,-1713.9203729881563,-1731.0360784333618,-1726.7306950294,19.793107640740413,134,-1727.778337592346,-1716.6533217106792,-1732.8976766634469,-1731.154463145978,-1724.8991754596784,-1726.6765949144258,5.720003926407018
0.006254148483276367,0.007659888737075795,0.0,0.0,1,35,"{'max_depth': 1, 'min_samples_leaf': 35}",-1726.0041880884837,-1760.7832762384073,-1701.9095593985921,-1713.9203729881563,-1731.0360784333618,-1726.7306950294,19.793107640740413,134,-1727.778337592346,-1716.6533217106792,-1732.8976766634469,-1731.154463145978,-1724.8991754596784,-1726.6765949144258,5.720003926407018
0.006252861022949219,0.0076581595643906404,0.0031237125396728514,0.006247425079345702,1,50,"{'max_depth': 1, 'min_samples_leaf': 50}",-1726.0041880884837,-1760.7832762384073,-1701.9095593985921,-1713.9203729881563,-1731.0360784333618,-1726.7306950294,19.793107640740413,134,-1727.778337592346,-1716.6533217106792,-1732.8976766634469,-1731.154463145978,-1724.8991754596784,-1726.6765949144258,5.720003926407018
0.009379148483276367,0.007658043921561723,0.0,0.0,1,100,"{'max_depth': 1, 'min_samples_leaf': 100}",-1726.0041880884837,-1760.7832762384073,-1701.9095593985921,-1713.9203729881563,-1731.0360784333618,-1726.7306950294,19.793107640740413,134,-1727.778337592346,-1716.6533217106792,-1732.8976766634469,-1731.154463145978,-1724.8991754596784,-1726.6765949144258,5.720003926407018
0.006244754791259766,0.007648236065187013,0.003124904632568359,0.0062498092651367175,2,1,"{'max_depth': 2, 'min_samples_leaf': 1}",-1041.3771542648915,-1066.4323315552801,-1047.0008220619675,-1029.4600261505318,-1053.1296069028913,-1047.4799881871124,12.274385725046395,127,-1048.331781427351,-1042.8768204630987,-1045.3557027466009,-1051.7255420929478,-1045.9209116380664,-1046.842151673613,2.994947879869028
0.012498760223388672,0.006249393516232872,0.0,0.0,2,5,"{'max_depth': 2, 'min_samples_leaf': 5}",-1041.3771542648915,-1066.4323315552801,-1047.0008220619675,-1029.4600261505318,-1053.1296069028913,-1047.4799881871124,12.274385725046395,127,-1048.331781427351,-1042.8768204630987,-1045.3557027466009,-1051.7255420929478,-1045.9209116380664,-1046.842151673613,2.994947879869028
0.015626239776611327,1.0900084420136686e-05,0.0,0.0,2,10,"{'max_depth': 2, 'min_samples_leaf': 10}",-1041.3771542648915,-1066.4323315552801,-1047.0008220619675,-1029.4600261505318,-1053.1296069028913,-1047.4799881871124,12.274385725046395,127,-1048.331781427351,-1042.8768204630987,-1045.3557027466009,-1051.7255420929478,-1045.9209116380664,-1046.842151673613,2.994947879869028
0.0031243324279785155,0.006248664855957031,0.003124046325683594,0.006248092651367187,2,20,"{'max_depth': 2, 'min_samples_leaf': 20}",-1041.3771542648915,-1066.4323315552801,-1047.0008220619675,-1029.4600261505318,-1053.1296069028913,-1047.4799881871124,12.274385725046395,127,-1048.331781427351,-1042.8768204630987,-1045.3557027466009,-1051.7255420929478,-1045.9209116380664,-1046.842151673613,2.994947879869028
0.012499666213989258,0.006250156018594565,0.0,0.0,2,35,"{'max_depth': 2, 'min_samples_leaf': 35}",-1041.3771542648915,-1066.4323315552801,-1047.0008220619675,-1029.4600261505318,-1053.1296069028913,-1047.4799881871124,12.274385725046395,127,-1048.331781427351,-1042.8768204630987,-1045.3557027466009,-1051.7255420929478,-1045.9209116380664,-1046.842151673613,2.994947879869028
0.01562504768371582,3.60761267077975e-06,0.0,0.0,2,50,"{'max_depth': 2, 'min_samples_leaf': 50}",-1041.3771542648915,-1066.4323315552801,-1047.0008220619675,-1029.4600261505318,-1053.1296069028913,-1047.4799881871124,12.274385725046395,127,-1048.331781427351,-1042.8768204630987,-1045.3557027466009,-1051.7255420929478,-1045.9209116380664,-1046.842151673613,2.994947879869028
