mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.04341225624084473,0.0017284238016794387,0.3155909538269043,0.01833709587156991,14,1,"{'n_neighbors': 14, 'p': 1}",-375.8181842258594,-370.8266062821124,-365.5897646414887,-375.9677242791815,-387.63980260253896,-375.1684164062362,7.310245546310264,12,-348.8127262213747,-348.1932195384643,-348.7081788406872,-347.21484630188746,-346.83681603898515,-347.95315738827975,0.7947159337536334
0.04519634246826172,0.0030312358925580467,0.36421999931335447,0.03046072456364925,14,2,"{'n_neighbors': 14, 'p': 2}",-417.6863093031057,-416.8094708406165,-409.81935836997013,-419.45450853682223,-427.56335964122394,-418.26660133834764,5.686065781446322,62,-387.04365520772643,-386.70349550647103,-387.8650043257941,-385.25646441372254,-386.44368080936493,-386.6624600526158,0.8506226516583104
0.05021548271179199,0.009948795727394362,0.3647637844085693,0.04127598838988249,15,1,"{'n_neighbors': 15, 'p': 1}",-377.1979236188357,-371.8285172825773,-366.58638816792325,-377.7077493511309,-389.70255015861244,-376.6046257158159,7.698062148330374,13,-351.93440036254276,-351.774321262308,-351.5994500061797,-350.249798129609,-349.5684526016562,-351.02528447245913,0.9424385435662641
0.04399991035461426,0.0022845225203745653,0.3921940326690674,0.03834667397526607,15,2,"{'n_neighbors': 15, 'p': 2}",-419.1191859267498,-417.8010464301899,-411.09987228607923,-421.9989453302023,-429.47651299798133,-419.89911259424053,5.976164208733874,63,-390.9614283360112,-389.99558769002596,-391.76166934453926,-389.0295554731594,-389.75969801837437,-390.30158777242207,0.956302723297342
0.07599635124206543,0.059162818550614574,0.4577948093414307,0.07066472133573785,16,1,"{'n_neighbors': 16, 'p': 1}",-378.59470399209,-373.37175565443084,-367.4763008280806,-380.00099647756764,-390.9958827709801,-378.0879279446299,7.815124594075501,14,-354.72754835619827,-355.02552411630205,-354.37185607465085,-352.6757160734149,-352.62285834569275,-353.88470059325175,1.0298621803169548
0.05261893272399902,0.008067039261656715,0.43533077239990237,0.04298653901497057,16,2,"{'n_neighbors': 16, 'p': 2}",-419.90750525274996,-419.2158880237301,-412.5677527499691,-424.67438357434185,-430.59025460388085,-421.3911568409344,6.0031400724936415,64,-394.0497466320603,-393.79264383265354,-395.3534695186009,-392.4837493047831,-393.04622613088617,-393.7451670837968,0.9758435052370511
0.04677438735961914,0.008098990257680664,0.3610061168670654,0.06948296353811544,17,1,"{'n_neighbors': 17, 'p': 1}",-380.5817356976161,-375.21818723781695,-368.2392491293885,-382.0099166103223,-392.6445942114332,-379.73873657731536,8.063543209125147,15,-356.911435727424,-357.51411335761594,-357.57644659643614,-355.60739601736134,-355.16982558689034,-356.55584345714556,0.9906518980407956
0.04361138343811035,0.0016304282630608359,0.3977757453918457,0.012668685301737273,17,2,"{'n_neighbors': 17, 'p': 2}",-421.96054439573385,-421.9170101856093,-413.2211680371073,-426.2726486219256,-431.9310781042117,-423.06048986891756,6.137344367635219,66,-397.0715337302886,-396.2001933884418,-397.77584571092063,-396.2343308105593,-396.1380291827521,-396.6839865645925,0.6444633113328699
0.04700479507446289,0.0059324542287232645,0.3768167495727539,0.05608512120178701,18,1,"{'n_neighbors': 18, 'p': 1}",-381.7239388071795,-376.47596094425904,-369.06688501627326,-384.6714799708867,-393.9685109655447,-381.1813551408287,8.305273546293385,16,-359.70628201430947,-359.9616686579052,-359.94861402930553,-358.5034280201596,-357.48999745945423,-359.1219980362268,0.9773211618839303
0.04480419158935547,0.0023089243543717632,0.41240601539611815,0.027364010237598317,18,2,"{'n_neighbors': 18, 'p': 2}",-423.5124212087505,-424.06663096169956,-413.163041239237,-429.648917178209,-432.7323294744503,-424.6246680124692,6.691705920807015,67,-399.8589155989509,-398.2563856960409,-401.3001843612244,-398.559671926283,-398.54125468627694,-399.3032824537553,1.142451852498151
0.05141301155090332,0.0077800621840741265,0.4095815658569336,0.06817741365078239,19,1,"{'n_neighbors': 19, 'p': 1}",-383.90143694423307,-377.7005379596563,-370.4077044669516,-385.8018981454378,-394.96741668780777,-382.5557988408173,8.21639720706143,18,-362.7074332103898,-362.62278425020656,-362.0294576820248,-360.6223484183206,-359.75878656596996,-361.54816202538234,1.1652779484179439
0.042821502685546874,0.0011795067559677557,0.4148122310638428,0.007027481209679339,19,2,"{'n_neighbors': 19, 'p': 2}",-425.9279186100215,-425.62395514184055,-413.9877186477503,-433.04941813190743,-434.54879690884604,-426.6275614880732,7.283523408740217,68,-402.6526159670589,-401.315104827326,-403.9073531994614,-401.2280783066305,-401.1528647815311,-402.05120341640156,1.0801275346288355
0.0444033145904541,0.001368367895820824,0.36533942222595217,0.02053649409584119,20,1,"{'n_neighbors': 20, 'p': 1}",-385.38320355951055,-377.43565690273147,-371.97350760103825,-385.6332220986281,-395.6903658385861,-383.2231912000989,8.074097845745909,19,-364.8522061549871,-364.94536522061554,-364.3296069707082,-362.63257168458784,-361.9061441725374,-363.7331788406872,1.2350494933233842
0.05770754814147949,0.022349119712637016,0.5038559913635254,0.07907470618043598,20,2,"{'n_neighbors': 20, 'p': 2}",-427.5535656902731,-428.17972438511924,-415.22727722160425,-434.83953775800273,-437.5873563218391,-428.6774922753677,7.743071105064137,69,-405.4497759856631,-403.85867012730193,-406.706738969225,-404.01602552218515,-403.33976331726615,-404.6741947843283,1.2338344011701912
0.05072708129882812,0.005381114178434721,0.3850670337677002,0.02768882924920607,21,1,"{'n_neighbors': 21, 'p': 1}",-386.9747809147142,-378.02617841105047,-372.72474413075076,-387.3067900253662,-398.3462812884393,-384.6757549540642,8.787885798909311,20,-366.7828951627617,-366.700710960444,-366.5858905544668,-364.68580315576975,-363.85253309085346,-365.7215665848591,1.216411942205809
0.044185209274291995,0.0015726813420554034,0.4958251953125,0.12173625748207159,21,2,"{'n_neighbors': 21, 'p': 2}",-428.2241408737515,-429.095614763023,-415.79975398885296,-437.05303364702695,-440.27220721436515,-430.0889500974039,8.495204990487853,70,-407.8597368622396,-407.0293712590709,-409.2640426458557,-406.74343185550083,-406.0775023394601,-407.39481699242543,1.095748703338513
0.042611551284790036,0.0007908136668684741,0.43178229331970214,0.0860672806698457,22,1,"{'n_neighbors': 22, 'p': 1}",-387.8014179615959,-379.74858709452707,-373.4378546308468,-389.53892652891534,-399.316895315783,-385.96873630633365,8.831665539395,21,-368.3933284457477,-368.5794050066853,-368.6054524668262,-366.8320819428995,-365.9292887158571,-367.6679113156032,1.091554254853895
0.06539220809936523,0.021981627835292613,0.8032500267028808,0.29338964643990245,22,2,"{'n_neighbors': 22, 'p': 2}",-428.6707508904394,-430.4926742396153,-417.5389433826586,-439.44958483612544,-440.6790654037595,-431.36620375051973,8.382029481640725,71,-410.2575420500893,-409.39713739171475,-411.9617082954124,-409.47803816811046,-408.3067549802811,-409.8802361771216,1.2120954296360191
0.05124917030334473,0.008274939745524236,0.4853091239929199,0.10455725090913506,23,1,"{'n_neighbors': 23, 'p': 1}",-388.9716055950519,-380.7783473854471,-374.8511604412847,-390.7110691965845,-400.5529815737293,-387.17303283841954,8.803364525064783,22,-370.5230744842633,-370.42047927649077,-370.688181446911,-369.1492761683674,-367.66087520755747,-369.68837731671795,1.1518416376017697
0.046047639846801755,0.003128602068892541,0.45717597007751465,0.007876252467113057,23,2,"{'n_neighbors': 23, 'p': 2}",-430.79230277334455,-432.29344467551175,-418.1233899179442,-440.8821449490308,-442.7365457056418,-432.9655656042946,8.759101296847914,72,-412.3432437007302,-411.7982755933861,-414.09454278237223,-411.9577845485859,-410.8995421644017,-412.21867775789525,1.0506482022808328
0.047780513763427734,0.006394469442331847,0.4202850341796875,0.028913551640654116,24,1,"{'n_neighbors': 24, 'p': 1}",-389.73396366332963,-380.9146273637375,-376.26059304577103,-392.93842438099944,-401.3889815844766,-388.2473180076628,8.881101770266747,23,-372.36333065546074,-372.2214252976558,-372.5281755963416,-371.1027028488444,-369.3201370864747,-371.50715429695543,1.2026912127327827
0.049628496170043945,0.007352420981723381,0.5967811107635498,0.03841039852408264,24,2,"{'n_neighbors': 24, 'p': 2}",-431.58846763894036,-433.4345517653359,-419.13144749309936,-441.9506756478392,-445.8199027726281,-434.3850090635686,9.26705194332436,73,-414.51313444980013,-413.9242664174185,-416.5642831026243,-414.52666800560297,-413.3116979256788,-414.568009980225,1.093851234398154
0.04704408645629883,0.005871103032705356,0.42978463172912595,0.0650309384565016,25,1,"{'n_neighbors': 25, 'p': 1}",-391.216442961315,-382.84760351007293,-377.7348461253244,-393.85381287850703,-403.1854356692621,-389.7676282288962,8.848820405991875,24,-373.6587306884192,-373.566646891608,-374.2326869361019,-372.71742924236804,-371.1222234581634,-373.05954344333213,1.082838470686369
0.06019434928894043,0.03038278158225187,0.9617100715637207,0.964958492996037,25,2,"{'n_neighbors': 25, 'p': 2}",-433.1375157582499,-434.730737856878,-420.9984624891855,-443.6053293783216,-447.8313187492275,-436.06067284637254,9.302190090916795,74,-416.71134717587444,-415.8136151279199,-418.532316153751,-416.5206735879372,-415.30316524533436,-416.5762234581633,1.0999901380930412
0.05079946517944336,0.007197004406429551,0.4532033443450928,0.04618511170811375,26,1,"{'n_neighbors': 26, 'p': 1}",-393.1323122557828,-384.80681288801424,-377.49935350769607,-394.53954536379456,-403.3470903092705,-390.66502286491163,8.827091819539072,25,-375.4833100405958,-375.264005352576,-376.1675520283696,-374.40566441345084,-372.89448984151426,-374.8430043353013,1.125134194994884
0.0479830265045166,0.0043212387918354035,0.5046489238739014,0.007053458920635455,26,2,"{'n_neighbors': 26, 'p': 2}",-434.3358907808296,-435.69738931196105,-422.0509540515102,-445.5406767253263,-448.66484127663216,-437.2579504292518,9.390923661942074,75,-419.0507413270205,-417.7400756300923,-420.28129664489506,-418.62325066788355,-417.0525750358899,-418.5495878611562,1.1092117713380911
0.044232177734375,0.001566388787599745,0.4212684154510498,0.023898861756127064,27,1,"{'n_neighbors': 27, 'p': 1}",-394.32122568743506,-386.01981625674614,-379.22278068452835,-396.63959039994137,-404.5862938701896,-392.1579413797681,8.766115271881075,26,-377.1700391839126,-376.6766606242876,-377.9261891356194,-376.1742951702166,-374.6251459097214,-376.5144660047515,1.1076364118447766
0.050238418579101565,0.009436766166757902,0.555793046951294,0.07851123079267457,27,2,"{'n_neighbors': 27, 'p': 2}",-435.6396544857798,-436.3273870830415,-423.8162613237388,-447.1533116356994,-449.573073877239,-438.5019376810998,9.23045777242567,76,-421.405817849737,-419.8189643728514,-421.9757183335851,-420.5647530177564,-419.1108673560472,-420.57522418599535,1.0361128478537045
0.044227313995361325,0.0029386792506940454,0.43095784187316893,0.017108152349702997,28,1,"{'n_neighbors': 28, 'p': 1}",-395.07401080565705,-386.09698606917743,-380.23660328054103,-397.8441831311686,-405.32277045041224,-392.9149107473913,8.83332325737842,27,-378.76621289969455,-378.13939761110237,-379.5865423662977,-377.7804449829616,-375.9204285626004,-378.03860528453134,1.2238464373019198
0.04382610321044922,0.002214445613929478,0.5007410526275635,0.0036729043204311138,28,2,"{'n_neighbors': 28, 'p': 2}",-437.3740002118757,-437.3637286579445,-425.2503619541995,-448.04208379681126,-450.9353028938679,-439.79309550293976,9.115256856275082,77,-423.4139387679432,-421.7193574871551,-424.2599747073468,-422.12485654254283,-421.2938130109293,-422.5623881031835,1.1061967333248768
0.04382481575012207,0.00332295855269836,0.4135728359222412,0.009075495605193875,29,1,"{'n_neighbors': 29, 'p': 1}",-396.54797369576244,-387.71249451284746,-382.35201309245264,-399.2278478854751,-405.939600833621,-394.3559860040317,8.377963065187181,28,-380.588230217483,-379.46230592527246,-381.21772701895253,-379.33253956077203,-377.22705837478003,-379.56557221945195,1.3644823202736558
0.051825952529907224,0.01117880716828785,0.662631607055664,0.2214639354694447,29,2,"{'n_neighbors': 29, 'p': 2}",-438.89105391686803,-438.385715929577,-425.78748204688907,-449.6328274498272,-452.3864063518853,-441.0166971390093,9.453860615353236,78,-425.5159990453419,-423.55889579311196,-426.82756915943213,-424.4409997911686,-422.6768557230469,-424.6040639024203,1.4566193037710211
0.047162866592407225,0.00901698876864546,0.5581429481506348,0.1711274499139328,30,1,"{'n_neighbors': 30, 'p': 1}",-397.8043134346805,-389.0800189510979,-383.1120092283607,-400.11825073126516,-407.0285420014007,-395.428626869361,8.416630944834601,29,-382.03364540847855,-381.59975384171713,-382.99029374201797,-380.9365519301282,-378.8762349112182,-381.287295966712,1.377759458548044
0.04519505500793457,0.0021998091232110235,0.5649281978607178,0.055798580780719656,30,2,"{'n_neighbors': 30, 'p': 2}",-440.35359040909646,-439.0986404647138,-426.3802208214889,-450.88917727516167,-454.1290404976723,-442.17013389362666,9.80910211583188,79,-426.8551662340872,-425.9129681127178,-428.66856486631235,-425.94285934989495,-424.4360318048861,-426.3631180735797,1.3892523295258195
0.043074417114257815,0.006018149215936612,0.4339634895324707,0.008216729617213089,31,1,"{'n_neighbors': 31, 'p': 1}",-400.20026632538736,-389.99496054955523,-383.29422177568864,-401.43708062722015,-407.7112442738049,-396.52755471033123,8.723107870668832,30,-383.3870868069261,-383.43760889239735,-384.6921021365835,-381.94546110572884,-379.93129163825995,-382.6787101159792,1.6258803597131788
0.04254508018493652,0.003408973789009975,0.5456877708435058,0.08029462793016305,31,2,"{'n_neighbors': 31, 'p': 2}",-441.0162346852935,-440.010776609614,-427.52677407394117,-452.6620298938287,-455.2106801264647,-443.2852990778285,9.943239460672286,80,-428.5708622882454,-427.7745942325403,-430.3508767208487,-427.88259156928643,-426.2838548207686,-428.1725559263379,1.3201040978652605
0.04707226753234863,0.01011603281729985,0.5283949375152588,0.13928514656885885,32,1,"{'n_neighbors': 32, 'p': 1}",-400.7619345569151,-391.5591513718947,-383.960032752441,-402.8952269496972,-408.33607171548636,-397.50248346928686,8.669411811241076,31,-384.5715880299098,-385.0629963076258,-385.8472849848597,-383.28792021999755,-381.34476675472746,-384.022911259424,1.5763142080243515
0.05364351272583008,0.012640026185537025,0.6947221279144287,0.21603654818522233,32,2,"{'n_neighbors': 32, 'p': 2}",-442.97557085032753,-441.72433104684217,-428.4098303670745,-453.64372064639724,-456.59560777406995,-444.66981213694226,9.986880945124371,81,-430.14715327987886,-429.32149436874306,-431.89812272123345,-430.1860400444939,-427.98893736095664,-429.90834955506114,1.2745099968468723
0.04701199531555176,0.011117428216314592,0.4818837642669678,0.05347288379724142,33,1,"{'n_neighbors': 33, 'p': 1}",-400.8965479788617,-392.5937573735127,-384.5722782141025,-404.2471133283147,-409.85301288749565,-398.43254195645744,8.90512255521762,32,-385.98447863881677,-386.27196042741093,-387.11142852327504,-384.31240566585393,-382.65340838866985,-385.2667363288053,1.5917756588965355
0.04690327644348145,0.0014549058474397115,0.6215172290802002,0.03918099599322223,33,2,"{'n_neighbors': 33, 'p': 2}",-443.5964240102171,-443.38510428721776,-428.80009962434883,-454.4911667659165,-458.3308015265746,-445.7207192428549,10.317073428909328,82,-431.98685876188654,-431.05203593218056,-433.565732407501,-431.7562724014337,-429.4603393969356,-431.56424777998745,1.3349311347590957
0.047911643981933594,0.0072021144141539185,0.5540246486663818,0.0730377348825293,34,1,"{'n_neighbors': 34, 'p': 1}",-401.70361767250466,-393.560739238224,-385.57610853017513,-405.4176826830102,-410.59030004289434,-399.36968963336165,8.853635663684859,33,-387.4524317142504,-387.60884188677323,-388.48417904425395,-385.83191927123096,-383.8197870546068,-386.6394317942231,1.6496236023065214
0.0506838321685791,0.009813831234339963,0.6134631156921386,0.06359691413936154,34,2,"{'n_neighbors': 34, 'p': 2}",-444.41372403614764,-444.930329269268,-431.0921030629531,-455.3756061564411,-459.7506016125397,-447.1124728274699,9.96693447896067,83,-433.68687884868444,-432.9991393850829,-435.0887760183791,-433.47387438475573,-431.0610400444939,-433.2619417362792,1.3019864687425013
0.044943046569824216,0.007106804488386937,0.446717643737793,0.017057917345260507,35,1,"{'n_neighbors': 35, 'p': 1}",-402.4319261260307,-394.1140985574801,-386.4250472306089,-406.21131062732843,-411.7433833006692,-400.1851531684234,8.957158765383594,34,-388.5576275226442,-388.9416679908893,-390.03504246340725,-386.9423045005915,-384.99549852569874,-387.89442820064625,1.756650605066356
0.03748898506164551,0.007665751805545205,0.5344671726226806,0.03745766541890087,35,2,"{'n_neighbors': 35, 'p': 2}",-445.5434574571393,-446.44404188074935,-433.30844147818567,-456.7164680332645,-461.17705740063917,-448.6378932499956,9.71467566577859,84,-435.10136571499197,-434.2848844395007,-437.1362104278122,-435.3899261966559,-432.63021081625084,-434.90851951904233,1.470452997358947
0.03750762939453125,0.007671759093390178,0.4437516689300537,0.007660401143641042,36,1,"{'n_neighbors': 36, 'p': 1}",-403.8851295678325,-395.4296715143026,-387.750281519933,-407.1188151443991,-413.6504930031997,-401.56687814993336,9.063947149821148,35,-389.91148172180334,-390.04331716310304,-391.190708297285,-388.3410862892926,-386.6767104052514,-389.23266077534714,1.5671438423514372
0.04063959121704101,0.007675118929943468,0.5531128406524658,0.052835786851292484,36,2,"{'n_neighbors': 36, 'p': 2}",-447.0588857303726,-447.9183660857743,-435.04870294840634,-458.83674247105836,-462.244421098889,-450.22142366690014,9.636320457210429,85,-436.7523130982299,-436.05833813977125,-439.03345280764637,-436.7319458177124,-434.04010800752553,-436.52323157417703,1.5987044238189194
